   10   24   30    1   10     /NEON               /GCR PROJECT      
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
---------------------/ IPRT= 1  / JPRT= 2  /--------/ Z1= 1   / DATE= 11/06/14
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998
 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009
 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009
 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009 -72.00009
 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970
 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970
 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970 -71.99970
 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111
 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111
 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111 -72.00111
 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560
 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560
 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560 -71.99560
 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375
 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375
 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375 -72.01375
 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419
 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419
 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419 -71.92419
 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407
 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407
 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407 -71.55407
 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842
 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842
 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842 -71.05842
 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194
 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194
 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194 -70.73194
 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587
 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587
 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587 -70.38587
 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246
 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246
 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246 -69.99246
 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333
 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333
 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333 -69.71333
 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991
 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991
 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991 -69.31991
 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427
 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427
 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427 -68.82427
 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779
 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779
 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779 -68.49779
 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172
 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172
 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172 -68.15172
 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831
 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831
 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831 -67.75831
---------------------/ IPRT= 2  / JPRT= 1  /--------/ Z1= 2   / DATE= 11/06/14
 -29.57701 -29.57702 -29.57702 -29.57702 -29.57701 -29.57702 -29.57702 -29.57702
 -29.57702 -29.57702 -29.57697 -29.57681 -29.57715 -29.57819 -29.57938 -29.58166
 -29.58572 -29.59480 -29.62094 -29.66087 -29.73237 -29.89170 -30.06599 -30.28272
 -29.37845 -29.37845 -29.37845 -29.37845 -29.37846 -29.37844 -29.37843 -29.37844
 -29.37838 -29.37854 -29.37892 -29.37904 -29.37909 -29.37963 -29.38087 -29.38483
 -29.39152 -29.40434 -29.44028 -29.49317 -29.58170 -29.78571 -30.01553 -30.28653
 -29.23345 -29.23345 -29.23346 -29.23345 -29.23344 -29.23346 -29.23352 -29.23352
 -29.23343 -29.23365 -29.23418 -29.23431 -29.23439 -29.23524 -29.23697 -29.24208
 -29.25056 -29.26665 -29.31050 -29.37094 -29.45773 -29.49418 -29.39097 -29.23000
 -29.16505 -29.16504 -29.16502 -29.16507 -29.16508 -29.16477 -29.16431 -29.16434
 -29.16439 -29.16435 -29.16433 -29.16434 -29.16420 -29.16404 -29.16441 -29.16612
 -29.16816 -29.17007 -29.16599 -29.12480 -28.98519 -28.66145 -28.38195 -28.14451
 -29.09309 -29.09280 -29.09260 -29.09221 -29.09163 -29.09091 -29.08987 -29.08891
 -29.08744 -29.08481 -29.08228 -29.07861 -29.07125 -29.06269 -29.04935 -29.01977
 -28.98039 -28.91250 -28.74783 -28.55197 -28.30435 -27.95612 -27.72495 -27.53993
 -29.00358 -29.00141 -28.99812 -28.99460 -28.99283 -28.98755 -28.97828 -28.97215
 -28.96225 -28.94335 -28.92625 -28.90489 -28.86628 -28.82605 -28.77328 -28.67740
 -28.57699 -28.44283 -28.21128 -28.01807 -27.85689 -27.70182 -27.60387 -27.50143
 -28.93510 -28.93076 -28.92437 -28.91413 -28.90565 -28.89483 -28.87689 -28.86080
 -28.84099 -28.80784 -28.77663 -28.73855 -28.67464 -28.61331 -28.53793 -28.41142
 -28.29020 -28.14289 -27.93858 -27.81741 -27.75839 -27.73538 -27.70380 -27.63668
 -28.81392 -28.80530 -28.79468 -28.77608 -28.75804 -28.73781 -28.70698 -28.67905
 -28.64641 -28.59576 -28.55079 -28.49775 -28.41400 -28.33963 -28.25360 -28.11857
 -27.99813 -27.86330 -27.72907 -27.70969 -27.75377 -27.83284 -27.84744 -27.80563
 -28.55711 -28.54708 -28.53469 -28.51363 -28.49368 -28.47092 -28.43604 -28.40515
 -28.36995 -28.31596 -28.26855 -28.21437 -28.13135 -28.05871 -27.97555 -27.84753
 -27.74004 -27.63503 -27.58386 -27.65024 -27.75558 -27.87892 -27.92706 -27.93210
 -28.30908 -28.30065 -28.28992 -28.27148 -28.25413 -28.23456 -28.20407 -28.17636
 -28.14494 -28.09656 -28.05359 -28.00483 -27.92871 -27.86088 -27.78558 -27.66925
 -27.57154 -27.48717 -27.47853 -27.57670 -27.70044 -27.83739 -27.90500 -27.94639
 -28.00748 -28.00100 -27.99230 -27.97724 -27.96366 -27.94905 -27.92473 -27.90087
 -27.87537 -27.83582 -27.79791 -27.75461 -27.68853 -27.62961 -27.56097 -27.45349
 -27.36839 -27.30489 -27.33048 -27.45124 -27.58961 -27.73865 -27.82095 -27.89373
 -27.69372 -27.68896 -27.68178 -27.66955 -27.65918 -27.64765 -27.62865 -27.61045
 -27.58984 -27.55751 -27.52729 -27.49129 -27.43423 -27.38305 -27.32329 -27.22902
 -27.15627 -27.11068 -27.16402 -27.30277 -27.45451 -27.61843 -27.71685 -27.81690
 -27.53409 -27.53024 -27.52502 -27.51575 -27.50700 -27.49712 -27.48118 -27.46597
 -27.44822 -27.42019 -27.39434 -27.36322 -27.31273 -27.26675 -27.21325 -27.12853
 -27.06378 -27.02787 -27.09418 -27.24075 -27.39941 -27.57305 -27.68143 -27.79633
 -27.42759 -27.42498 -27.42150 -27.41479 -27.40786 -27.39991 -27.38734 -27.37562
 -27.36194 -27.33954 -27.31823 -27.29290 -27.25153 -27.21280 -27.16706 -27.09434
 -27.04014 -27.01494 -27.09158 -27.24269 -27.40807 -27.59399 -27.71247 -27.84012
 -27.44780 -27.44582 -27.44324 -27.43830 -27.43328 -27.42790 -27.41883 -27.40932
 -27.39830 -27.38129 -27.36554 -27.34612 -27.31325 -27.28203 -27.24477 -27.18545
 -27.14235 -27.12599 -27.20746 -27.35876 -27.52808 -27.72435 -27.85134 -27.98908
 -27.53126 -27.52997 -27.52777 -27.52369 -27.51970 -27.51423 -27.50567 -27.49876
 -27.49037 -27.47552 -27.46102 -27.44398 -27.41576 -27.38854 -27.35619 -27.30491
 -27.26800 -27.25578 -27.33673 -27.48495 -27.65583 -27.85943 -27.99072 -28.13095
 -27.66512 -27.66398 -27.66168 -27.65833 -27.65605 -27.65211 -27.64432 -27.63746
 -27.62985 -27.61754 -27.60559 -27.59107 -27.56652 -27.54295 -27.51513 -27.47143
 -27.44037 -27.43112 -27.50934 -27.65321 -27.82473 -28.03344 -28.16650 -28.30818
 -27.86398 -27.86335 -27.86120 -27.85805 -27.85617 -27.85217 -27.84580 -27.84147
 -27.83371 -27.82168 -27.81377 -27.80179 -27.77907 -27.75867 -27.73495 -27.69777
 -27.67145 -27.66383 -27.73848 -27.87781 -28.04749 -28.25901 -28.39530 -28.53718
 -28.02622 -28.02575 -28.02408 -28.02137 -28.01946 -28.01601 -28.01056 -28.00656
 -27.99985 -27.98914 -27.98143 -27.97058 -27.95066 -27.93237 -27.91079 -27.87761
 -27.85464 -27.84739 -27.91684 -28.05089 -28.21918 -28.43323 -28.57064 -28.71199
 -28.27657 -28.27588 -28.27527 -28.27360 -28.27120 -28.26848 -28.26406 -28.25964
 -28.25472 -28.24640 -28.23792 -28.22799 -28.21177 -28.19613 -28.17740 -28.14849
 -28.12811 -28.12071 -28.18249 -28.30744 -28.47276 -28.69092 -28.83094 -28.97178
 -28.61428 -28.61412 -28.61321 -28.61191 -28.61099 -28.60816 -28.60335 -28.60039
 -28.59585 -28.58756 -28.58048 -28.57185 -28.55779 -28.54474 -28.52820 -28.50230
 -28.48428 -28.47624 -28.52773 -28.64023 -28.80002 -29.02149 -29.16453 -29.30394
 -28.84743 -28.84708 -28.84564 -28.84300 -28.84130 -28.83972 -28.83695 -28.83362
 -28.82894 -28.82132 -28.81496 -28.80772 -28.79472 -28.78117 -28.76521 -28.74219
 -28.72603 -28.71692 -28.76000 -28.86323 -29.01835 -29.24107 -29.38610 -29.52503
 -29.09710 -29.09680 -29.09616 -29.09479 -29.09340 -29.09169 -29.08857 -29.08532
 -29.08127 -29.07456 -29.06833 -29.06107 -29.04880 -29.03665 -29.02207 -29.00017
 -28.98405 -28.97383 -29.00893 -29.10155 -29.25109 -29.47549 -29.62321 -29.76123
 -29.38108 -29.38103 -29.38174 -29.38290 -29.38253 -29.38004 -29.37538 -29.37249
 -29.36947 -29.36377 -29.35748 -29.34963 -29.33810 -29.32842 -29.31570 -29.29427
 -29.27757 -29.26614 -29.29253 -29.37286 -29.51594 -29.74244 -29.89327 -30.03003
 -29.58258 -29.58269 -29.58437 -29.58732 -29.58768 -29.58463 -29.57887 -29.57625
 -29.57395 -29.56896 -29.56264 -29.55437 -29.54336 -29.53543 -29.52404 -29.50295
 -29.48582 -29.47355 -29.49375 -29.56536 -29.70386 -29.93185 -30.08489 -30.22075
 -29.86656 -29.86692 -29.86996 -29.87543 -29.87681 -29.87298 -29.86568 -29.86343
 -29.86214 -29.85816 -29.85179 -29.84293 -29.83265 -29.82720 -29.81767 -29.79706
 -29.77934 -29.76587 -29.77736 -29.83668 -29.96871 -30.19879 -30.35495 -30.48956
 -30.22435 -30.22501 -30.22975 -30.23841 -30.24108 -30.23626 -30.22702 -30.22524
 -30.22523 -30.22252 -30.21608 -30.20647 -30.19713 -30.19479 -30.18761 -30.16759
 -30.14912 -30.13414 -30.13466 -30.17849 -30.30238 -30.53511 -30.69519 -30.82822
 -30.46001 -30.46088 -30.46675 -30.47750 -30.48102 -30.47555 -30.46502 -30.46355
 -30.46439 -30.46251 -30.45603 -30.44593 -30.43720 -30.43692 -30.43128 -30.41166
 -30.39270 -30.37673 -30.37001 -30.40364 -30.52217 -30.75664 -30.91931 -31.05129
 -30.70983 -30.71090 -30.71797 -30.73094 -30.73536 -30.72921 -30.71732 -30.71617
 -30.71790 -30.71691 -30.71039 -30.69977 -30.69168 -30.69358 -30.68958 -30.67037
 -30.65089 -30.63387 -30.61949 -30.64230 -30.75515 -30.99147 -31.15687 -31.28775
 -30.99381 -30.99513 -31.00355 -31.01905 -31.02449 -31.01756 -31.00412 -31.00335
 -31.00609 -31.00612 -30.99954 -30.98832 -30.98098 -30.98534 -30.98321 -30.96448
 -30.94441 -30.92618 -30.90309 -30.91361 -31.02001 -31.25842 -31.42694 -31.55655
---------------------/ IPRT= 3  / JPRT= 1  /--------/ Z1= 2   / DATE= 11/06/14
 -11.42423 -11.20129 -10.94477 -10.57461 -10.28551  -9.99273  -9.60744  -9.32286
  -9.04714  -8.70307  -8.46221  -8.23769  -7.96580  -7.77905  -7.60813  -7.40282
  -7.25995  -7.12626  -6.95996  -6.83919  -6.72125  -6.56644  -6.44792  -6.32720
